x,y,class_id,class_name,B02,B03,B04,B05,B06,B07,B08,B8A,B11,B12
653483.7623283317,5569205.923603989,30,Grassland,0.05400512084960937,0.07647820434570313,0.07600770263671874,0.1165822509765625,0.16741824951171874,0.1910442626953125,0.1919102783203125,0.215476513671875,0.15545101318359375,0.08787154541015625
655841.1032240256,5588849.290936785,30,Grassland,0.07062064208984375,0.0915023681640625,0.09033418579101563,0.1472119384765625,0.2441243408203125,0.267553125,0.318858203125,0.2905114501953125,0.2783152587890625,0.15824921875
661477.1090204155,5579828.930210292,30,Grassland,0.0522407470703125,0.09003084106445312,0.06529302368164062,0.1562797119140625,0.3799512451171875,0.4652724609375,0.471703759765625,0.50202509765625,0.2263580078125,0.12596171875
656608.4853237021,5571902.78475693,30,Grassland,0.1752672607421875,0.2398642333984375,0.238368798828125,0.330677734375,0.443092919921875,0.464376171875,0.467268603515625,0.48836845703125,0.410009228515625,0.3115830810546875
642576.9177630136,5585479.4292154685,30,Grassland,0.0416134765625,0.07823452758789062,0.044389816284179685,0.13575445556640625,0.4644234375,0.588714697265625,0.605410986328125,0.622033837890625,0.2046671142578125,0.09960638427734375
656009.7421590748,5568417.199019801,30,Grassland,0.06850176391601563,0.1024412109375,0.06354924926757813,0.14458612060546874,0.425734375,0.53346259765625,0.540777587890625,0.568752392578125,0.2078191162109375,0.1024924072265625
645483.5920579307,5571984.718378636,30,Grassland,0.0756241455078125,0.10444776611328126,0.07152593994140626,0.1592412109375,0.3274516845703125,0.3783742431640625,0.393679736328125,0.41517060546875,0.2302638916015625,0.1317072265625
656916.8957443195,5569510.278473751,30,Grassland,0.05567805786132812,0.08719549560546876,0.04659531860351562,0.12647579345703125,0.4481630859375,0.586589990234375,0.5894703125,0.63493134765625,0.18517537841796874,0.09698445434570313
657510.6950951688,5564919.352417651,30,Grassland,0.04526731567382813,0.05563430786132813,0.04781944885253906,0.0816263427734375,0.2759763427734375,0.3699853271484375,0.370801806640625,0.3915963134765625,0.1524343505859375,0.09220555419921875
658898.5749359792,5578953.395186344,30,Grassland,0.04909547119140625,0.08083753662109375,0.062725732421875,0.1449981689453125,0.3362412353515625,0.4016554931640625,0.42905712890625,0.4180759765625,0.223334130859375,0.14897957763671876
647054.0291620578,5594076.933415237,30,Grassland,0.053262322998046875,0.0857556884765625,0.09322520141601562,0.17147896728515624,0.361712548828125,0.433381103515625,0.518666552734375,0.450296533203125,0.2457765869140625,0.1679613037109375
649061.0666577924,5585018.663758101,30,Grassland,0.031891558837890625,0.054716357421875,0.03319960327148438,0.0905463623046875,0.2716826904296875,0.33625673828125,0.3243549560546875,0.352082763671875,0.1276217041015625,0.06404912109375
657410.2484842269,5576117.804154769,30,Grassland,0.043471908569335936,0.08732920532226562,0.04545638732910156,0.14756666259765625,0.433003466796875,0.505920166015625,0.5241484375,0.54423779296875,0.2404652099609375,0.11562196044921876
661564.4290316217,5573655.659142599,30,Grassland,0.07486006469726562,0.10351024169921876,0.09332367553710938,0.15718099365234375,0.3170672607421875,0.342642138671875,0.3389501953125,0.3762579345703125,0.2353178466796875,0.15784305419921876
643011.1808874919,5578620.842104294,30,Grassland,0.06420931396484375,0.09985933837890625,0.06807400512695312,0.13919678955078124,0.2746106689453125,0.323138623046875,0.333211181640625,0.3639190673828125,0.2348141845703125,0.128502783203125
658287.051295595,5578962.890899339,30,Grassland,0.06673436279296875,0.08903195190429687,0.0729760986328125,0.12214783935546875,0.27201083984375,0.3180078857421875,0.3152824462890625,0.3458364013671875,0.16980762939453126,0.10251365966796876
659450.4074123058,5570466.690780788,30,Grassland,0.03203438720703125,0.07393883666992188,0.03897432861328125,0.12544984130859374,0.36461962890625,0.433981103515625,0.536953369140625,0.463201953125,0.206237158203125,0.10085148315429687
656241.4264744152,5565187.893786389,30,Grassland,0.050905929565429685,0.07343816528320313,0.4330384765625,0.408013037109375,0.4443625,0.451577783203125,0.505851220703125,0.444625048828125,0.16805758056640624,0.157620458984375
660291.2467809061,5573719.01799617,30,Grassland,0.05022616271972656,0.07514076538085937,0.04745753173828125,0.1354739501953125,0.4400328125,0.562375439453125,0.59864970703125,0.596620166015625,0.18887967529296876,0.09239534912109375
644995.6406421268,5578739.731917892,30,Grassland,0.03526813049316406,0.06266095581054687,0.044662841796875,0.1204617431640625,0.3097571044921875,0.3759329833984375,0.3847226318359375,0.41785537109375,0.1916041259765625,0.08955161743164063
650889.0004188132,5576614.203327949,30,Grassland,0.071902099609375,0.10703458251953125,0.08124033813476562,0.14882392578125,0.3121067626953125,0.359951416015625,0.366062841796875,0.3865401611328125,0.2301434326171875,0.14322421875
652604.0528435913,5592435.907979342,30,Grassland,0.269210009765625,0.2833484130859375,0.04605736999511719,0.08276209716796876,0.1423381591796875,0.15856419677734376,0.19415009765625,0.18657498779296874,0.156725,0.088560400390625
651311.335724941,5570756.925755477,30,Grassland,0.06661268920898437,0.08128818969726563,0.05198551025390625,0.14388243408203125,0.2955013671875,0.3423082763671875,0.3321785888671875,0.3686504150390625,0.16383349609375,0.09304473876953125
659239.0854142427,5576905.024513246,30,Grassland,0.05113734436035156,0.0879530029296875,0.06595003662109375,0.14239290771484375,0.3387965576171875,0.4062486328125,0.4168169921875,0.4444841796875,0.2441298583984375,0.1342102294921875
646068.3692910883,5586937.819700609,30,Grassland,0.0404356201171875,0.05470126953125,0.0387021728515625,0.08550751342773437,0.2212421142578125,0.26682041015625,0.2584396484375,0.2932366455078125,0.1419851318359375,0.0842093505859375
660632.2866507273,5596059.28751903,30,Grassland,0.04242724304199219,0.08730409545898438,0.08028023071289063,0.1450579345703125,0.398262890625,0.475188916015625,0.483984423828125,0.51732802734375,0.20075257568359375,0.09054992065429687
653164.3194038989,5578608.180717375,30,Grassland,0.04518048400878906,0.07398363037109375,0.04149435424804687,0.11564974365234375,0.3660847412109375,0.4628427734375,0.482230908203125,0.494120458984375,0.16837921142578124,0.0819545654296875
651544.991716017,5578376.127247583,30,Grassland,0.04900726928710938,0.08336920166015625,0.07533811645507812,0.148125,0.267781494140625,0.309165380859375,0.3040613037109375,0.3455111083984375,0.2397793212890625,0.14041817626953124
659154.0976740515,5576967.380767107,30,Grassland,0.04425064086914063,0.08534281005859375,0.05614835205078125,0.14308902587890626,0.3475768798828125,0.39187060546875,0.3912186767578125,0.4276806640625,0.20548759765625,0.1042343994140625
653914.7714671668,5593762.941856306,30,Grassland,0.0883248291015625,0.10377723388671875,0.719485693359375,0.265,0.3635,0.3937,0.791797802734375,0.413,0.2938,0.2354
654830.9304637772,5587345.1789950095,30,Grassland,0.12212037353515626,0.13677994384765624,0.14818250732421875,0.2014451904296875,0.2957419677734375,0.3371864501953125,0.3002971435546875,0.37648408203125,0.357292333984375,0.2277454833984375
655414.0406623569,5593890.416419907,30,Grassland,0.3321268798828125,0.3364690185546875,0.720750341796875,0.7702884765625,0.71913232421875,0.695432470703125,0.7186490234375,0.663272021484375,0.32489130859375,0.2387053466796875
646750.3215543787,5593085.610973785,30,Grassland,0.03941625061035156,0.0750924072265625,0.046819244384765625,0.1448950439453125,0.469646533203125,0.58094775390625,0.612018408203125,0.625565234375,0.209321875,0.0947734130859375
657622.8781535221,5582132.945531689,30,Grassland,0.04467632751464844,0.07775897827148437,0.03124822998046875,0.09849071044921875,0.388112451171875,0.492544580078125,0.51876328125,0.514156005859375,0.19053348388671876,0.08465088500976563
662478.6312176024,5580063.600765345,30,Grassland,0.06476792602539062,0.10341307373046875,0.07529096069335937,0.1596316162109375,0.3043636962890625,0.3529007568359375,0.3826119384765625,0.3847085205078125,0.240336572265625,0.14503699951171875
660042.3659531672,5579201.137316108,30,Grassland,0.0448336181640625,0.08131729125976563,0.05388648071289062,0.1261196044921875,0.3313996337890625,0.390856396484375,0.38929169921875,0.42249755859375,0.192550244140625,0.09606152954101563
652259.822736395,5570218.447059419,30,Grassland,0.09729537353515624,0.15040968017578124,0.1290650634765625,0.2466947265625,0.37814208984375,0.424747607421875,0.4373119140625,0.4812234375,0.34815966796875,0.2064474609375
660572.3641539353,5593173.433421754,30,Grassland,0.649619970703125,0.563942236328125,0.51179306640625,0.5575521484375,0.526589599609375,0.50857138671875,0.564080517578125,0.487447509765625,0.2492903564453125,0.165434375
662966.9677124852,5579234.743802849,30,Grassland,0.068157470703125,0.1107197021484375,0.08556795043945313,0.16689803466796874,0.3630486083984375,0.45417021484375,0.471740478515625,0.49950205078125,0.2530173828125,0.151620263671875
662234.020281026,5587446.961670866,30,Grassland,0.0619789306640625,0.06355355224609376,0.05064425048828125,0.0706,0.1337,0.1522,0.14407193603515625,0.1604,0.0678,0.0425
653905.7777672429,5593057.947127981,30,Grassland,0.06426871337890624,0.07167211303710938,0.081122265625,0.13333070068359376,0.1988763427734375,0.2346942138671875,0.14785352783203126,0.254087646484375,0.1734986328125,0.13824930419921874
655026.8170476357,5568277.145789479,30,Grassland,0.07240476684570313,0.10266822509765625,0.82151318359375,0.79950498046875,0.790605810546875,0.793840625,0.879125390625,0.766623291015625,0.2780928466796875,0.2586920654296875
646752.1055327755,5593234.015604633,30,Grassland,0.047031796264648436,0.08014959106445313,0.04871409912109375,0.1556518310546875,0.4177134765625,0.5012650390625,0.587016064453125,0.526276220703125,0.2257330078125,0.1202839599609375
646416.2868789316,5594671.131070841,30,Grassland,0.07370765991210937,0.0891525634765625,0.0954807861328125,0.16715196533203125,0.29627431640625,0.3356049560546875,0.375243505859375,0.346572998046875,0.2182487060546875,0.1461442626953125
647453.8821241595,5588450.608079992,30,Grassland,0.0568400390625,0.07468953857421876,0.10305621337890625,0.1325374267578125,0.16075614013671874,0.1820197265625,0.19491890869140624,0.2133716064453125,0.2924510498046875,0.186908642578125
643899.5914519434,5570587.85998935,30,Grassland,0.04890650634765625,0.06313997802734375,0.04000550537109375,0.090557177734375,0.242777978515625,0.297466845703125,0.3026893310546875,0.3270556884765625,0.13079586181640626,0.08736146240234376
653043.3622894932,5577454.897775861,30,Grassland,0.06420770263671875,0.0835403076171875,0.037137887573242184,0.121057470703125,0.3311861083984375,0.411235791015625,0.53054853515625,0.43578857421875,0.1938472412109375,0.10871815185546875
660760.4047424884,5572351.539623453,30,Grassland,0.07512994384765626,0.08981851196289062,0.05924489135742188,0.12218270263671875,0.36942607421875,0.48759482421875,0.471286865234375,0.508312158203125,0.1669697509765625,0.0896426025390625
643638.3813636958,5573649.677335868,30,Grassland,0.05667894897460937,0.08554515380859375,0.04719075622558594,0.11072344970703125,0.3048476318359375,0.3651951416015625,0.4367451171875,0.3929980712890625,0.1574866455078125,0.08588153076171876
649751.4877508202,5569804.018164338,30,Grassland,0.063933251953125,0.08104730224609374,0.0539008056640625,0.1309001220703125,0.41340927734375,0.549523095703125,0.557912548828125,0.5932349609375,0.18386822509765624,0.09806203002929688
660778.2269017113,5567641.399879048,30,Grassland,0.07309146118164063,0.10122442626953125,0.03883880004882812,0.10196592407226562,0.316179443359375,0.3944312255859375,0.430441455078125,0.419854736328125,0.1758860595703125,0.09389932861328125
652806.2088349843,5593832.669086281,30,Grassland,0.06057467041015625,0.09320779418945313,0.03276385192871094,0.08175316162109375,0.1686678955078125,0.19389512939453124,0.1716662109375,0.206631396484375,0.09838031005859375,0.05958372802734375
644654.0787231852,5578211.167410257,30,Grassland,0.05553922119140625,0.08555262451171874,0.08224996337890625,0.17666934814453125,0.3302439697265625,0.3782563720703125,0.382105517578125,0.421596728515625,0.266522216796875,0.14708194580078124
649053.7064002951,5591360.703029601,30,Grassland,0.04621708984375,0.08281298217773438,0.05040658264160156,0.15304661865234376,0.52350478515625,0.64202783203125,0.658448681640625,0.680943310546875,0.2132609619140625,0.09474151000976562
658484.2043834602,5594120.989192803,30,Grassland,0.069981689453125,0.09291569213867187,0.07670621948242187,0.14044259033203124,0.3257994140625,0.3880957275390625,0.399530126953125,0.4076208740234375,0.1859441650390625,0.09922401733398438
653829.2397977099,5580435.608580583,30,Grassland,0.12290960693359375,0.15796160888671876,0.2002997314453125,0.27759033203125,0.32858447265625,0.3505266845703125,0.3660283203125,0.3756737548828125,0.40356357421875,0.327357080078125
657432.7476978144,5563331.429582769,30,Grassland,0.368577978515625,0.3927497314453125,0.057833404541015626,0.13501505126953126,0.386137744140625,0.478722607421875,0.501202587890625,0.5229345703125,0.203433544921875,0.11561851806640625
646914.0745334043,5591031.750613814,30,Grassland,0.05178173828125,0.07130460815429687,0.07608220825195312,0.14347716064453125,0.2779390380859375,0.314498486328125,0.3484818359375,0.33023720703125,0.2196077880859375,0.151896044921875
657160.5747477424,5583519.391085833,30,Grassland,0.047930160522460935,0.07623516235351563,0.04029870300292969,0.12024195556640625,0.339508837890625,0.4024947021484375,0.423403759765625,0.433818310546875,0.171826416015625,0.08164166870117187
647238.5973699891,5579163.256811308,30,Grassland,0.052381951904296876,0.08857294311523438,0.07569905395507813,0.1479695068359375,0.3334564208984375,0.39546513671875,0.4010425048828125,0.43612109375,0.2295694091796875,0.12996456298828124
649051.4930786719,5584517.693023416,30,Grassland,0.05080973205566406,0.07947696533203125,0.04452478332519531,0.1326136962890625,0.415584375,0.50859912109375,0.5015861328125,0.537864599609375,0.205815869140625,0.09610648803710937
663010.8981922806,5572401.680263635,30,Grassland,0.091794873046875,0.13552044677734376,0.0787583740234375,0.16993411865234376,0.390454052734375,0.46892626953125,0.496073583984375,0.50807685546875,0.2409994384765625,0.13564578857421875
663345.7806301255,5582148.99800696,30,Grassland,0.051634613037109374,0.08316117553710937,0.05170877685546875,0.1347585693359375,0.389025732421875,0.46767919921875,0.468701220703125,0.50503203125,0.195726220703125,0.09774253540039063
649465.5451343411,5573412.057579986,30,Grassland,0.0720424072265625,0.10808409423828125,0.07244453125,0.157003955078125,0.3201288818359375,0.373383447265625,0.373305712890625,0.4019381103515625,0.223976171875,0.13574984130859374
651627.4452699807,5587493.275344839,30,Grassland,0.044109323120117186,0.07619415283203125,0.07839099731445312,0.15769764404296874,0.355557666015625,0.41875322265625,0.43891142578125,0.44605966796875,0.223019775390625,0.12260462646484376
661762.4042734491,5580783.516259305,30,Grassland,0.0685243408203125,0.10177864379882813,0.07694547729492188,0.15279765625,0.3094177978515625,0.35020634765625,0.3494495849609375,0.3806679931640625,0.2188245361328125,0.132527734375
644879.3707147067,5582983.04493115,30,Grassland,0.0329032958984375,0.0629611083984375,0.034447494506835936,0.11454947509765626,0.3614037353515625,0.454832666015625,0.449599658203125,0.491800537109375,0.17314871826171874,0.0811082763671875
644293.181941682,5586861.186816855,30,Grassland,0.0593992431640625,0.09333184814453124,0.09244791259765625,0.1726182861328125,0.3925123779296875,0.4607421875,0.46057578125,0.49653798828125,0.3040930908203125,0.18197247314453124
643692.7515295069,5577118.744372259,30,Grassland,0.05739133911132813,0.08225994262695313,0.04641785888671875,0.13869635009765624,0.4041384521484375,0.4751541015625,0.486829443359375,0.495624462890625,0.15597835693359374,0.07398928833007813
660835.9286788474,5568681.718779787,30,Grassland,0.053819775390625,0.08537659301757812,0.05890015869140625,0.14579571533203126,0.3812931640625,0.45777451171875,0.4718771484375,0.494784619140625,0.220471435546875,0.11538546142578125
662984.0899021353,5567272.784022628,30,Grassland,0.04634010925292969,0.0744091552734375,0.05572966918945312,0.10360322265625,0.2407184326171875,0.2765427001953125,0.3167466796875,0.292888330078125,0.1526668212890625,0.08385902709960938
644351.6326598986,5572537.907352662,30,Grassland,0.0934054443359375,0.10191351928710937,0.1212200927734375,0.1967771484375,0.2932712158203125,0.3332688232421875,0.313291064453125,0.3592168212890625,0.2485412109375,0.1787247314453125
653930.5494118598,5579808.020829365,30,Grassland,0.05305941772460938,0.087944140625,0.05770095825195312,0.12630472412109375,0.30050546875,0.3503830322265625,0.371720947265625,0.3802151611328125,0.2252783447265625,0.1226055908203125
650314.3560914046,5580334.574550186,30,Grassland,0.03808298034667969,0.06640590209960938,0.04087750854492188,0.11955433349609375,0.421015771484375,0.5764943359375,0.584258642578125,0.6231283203125,0.2037234375,0.09873710327148437
656748.3262188967,5589413.9970674105,30,Grassland,0.07577910766601563,0.09326856079101563,0.12253504638671875,0.213535009765625,0.2823849365234375,0.320382373046875,0.278608740234375,0.35727021484375,0.3382825927734375,0.2111640625
652163.3310651741,5578542.222646887,30,Grassland,0.04688193664550781,0.07860185546875,0.07665985107421874,0.1398654541015625,0.251651220703125,0.292209130859375,0.302229736328125,0.3315208251953125,0.2565616455078125,0.15133897705078125
656472.0407057516,5569274.605892433,30,Grassland,0.04214212646484375,0.10243548583984376,0.06250075073242188,0.1508076904296875,0.424834326171875,0.495203369140625,0.50391806640625,0.536921484375,0.18420340576171876,0.090185986328125
654748.8281941691,5589336.41828545,30,Grassland,0.08565451049804687,0.1192073974609375,0.205033642578125,0.22938349609375,0.2831760986328125,0.307629345703125,0.307184716796875,0.31538251953125,0.20637568359375,0.13142059326171876
645516.7583360315,5586746.418965041,30,Grassland,0.060387518310546874,0.08058594360351562,0.064633837890625,0.10923472900390625,0.16997716064453125,0.189276318359375,0.1867048583984375,0.209899658203125,0.1591598876953125,0.1130106689453125
656841.0981880878,5568654.9566571135,30,Grassland,0.056445849609375,0.08918692626953124,0.04373449096679687,0.12122847900390625,0.419598974609375,0.52697197265625,0.5236833984375,0.562998876953125,0.16822462158203125,0.08288245239257812
646325.5771168722,5571182.688421608,30,Grassland,0.11849974365234375,0.13866982421875,0.114004052734375,0.164180859375,0.2912422119140625,0.35416123046875,0.3152191162109375,0.3753789306640625,0.19231116943359375,0.1360591796875
643426.0335623848,5584760.676371157,30,Grassland,0.02972744140625,0.06056080322265625,0.03167728576660156,0.11013184814453125,0.38506884765625,0.487692626953125,0.48678828125,0.521298779296875,0.172367578125,0.07820731811523438
652627.7948829816,5578898.674046983,30,Grassland,0.05404134521484375,0.09151473388671875,0.051482354736328124,0.1354819091796875,0.3420752685546875,0.3991107177734375,0.433980908203125,0.435858349609375,0.2407435791015625,0.1241290771484375
661469.5086707012,5579300.1248694295,30,Grassland,0.0458991943359375,0.0735618896484375,0.03725272216796875,0.115134716796875,0.427764013671875,0.526919384765625,0.527616845703125,0.5488154296875,0.197969775390625,0.09487623901367187
657766.2939462715,5569934.179541713,30,Grassland,0.12005340576171875,0.13963482666015625,0.2236,0.241,0.3685,0.4161,0.3938,0.4397,0.276,0.1918
661829.5857813841,5589428.328850177,30,Grassland,0.088184716796875,0.09416210327148437,0.068011669921875,0.10159551391601562,0.2153302490234375,0.246179248046875,0.290950439453125,0.263216064453125,0.13476705322265625,0.08135753784179688
648899.8941954586,5578319.612433212,30,Grassland,0.043309228515625,0.0623683837890625,0.04249856872558594,0.10955728759765625,0.3129366455078125,0.378753271484375,0.420878173828125,0.41898125,0.18809010009765625,0.092882275390625
657404.2272777745,5586484.713018847,30,Grassland,0.07716211547851562,0.0873964111328125,0.09224727172851563,0.14314228515625,0.2715409423828125,0.3083009033203125,0.3224700439453125,0.3427499755859375,0.2505894775390625,0.14512427978515624
658628.6889265822,5589711.306685913,30,Grassland,0.08167454833984375,0.09507029418945312,0.09688903198242188,0.1292,0.2342,0.265,0.2639514892578125,0.2911,0.1567,0.0962
657884.8201722077,5593388.957283352,30,Grassland,0.04382323913574219,0.05862424926757812,0.055977581787109376,0.11620867919921875,0.2421614501953125,0.2726587158203125,0.2728122314453125,0.298674267578125,0.1632466796875,0.0887359130859375
661549.6852672112,5572579.528614467,30,Grassland,0.06836071166992187,0.075655419921875,0.07468609008789062,0.14878472900390624,0.31671181640625,0.37737763671875,0.3788785400390625,0.414747509765625,0.2240976318359375,0.13357547607421874
654645.2199831223,5590446.115221254,30,Grassland,0.1773822021484375,0.206312060546875,0.14859945068359376,0.21329228515625,0.311676806640625,0.367481884765625,0.3159820068359375,0.412369873046875,0.34831943359375,0.2312626953125
647400.1355903714,5581031.429197295,30,Grassland,0.03983616638183594,0.07300408325195312,0.041967724609375,0.1255439697265625,0.369046484375,0.47423056640625,0.4830826171875,0.511024609375,0.19540797119140624,0.10461353759765625
662376.7198115778,5580097.565509572,30,Grassland,0.04287666931152344,0.07690020141601563,0.047253570556640624,0.13906534423828126,0.3705835693359375,0.439330322265625,0.45638896484375,0.469927099609375,0.206632568359375,0.111404296875
659360.8384227869,5565326.852470301,30,Grassland,0.05568632202148437,0.0845056884765625,0.0590453369140625,0.14043746337890625,0.3430703125,0.41688916015625,0.42386337890625,0.44982197265625,0.20191607666015626,0.10376649169921875
663270.6774973209,5572456.036749079,30,Grassland,0.044951327514648434,0.08092254638671875,0.05629136962890625,0.15274990234375,0.3878508544921875,0.500650537109375,0.4964248046875,0.54068798828125,0.22655693359375,0.125658642578125
656881.7626573085,5571502.861606247,30,Grassland,0.061550115966796874,0.0988441650390625,0.11824989013671874,0.1922390380859375,0.2972883056640625,0.3368655029296875,0.3523837646484375,0.38435791015625,0.29212724609375,0.18261597900390625
659010.8050084197,5579958.2492859475,30,Grassland,0.05200648193359375,0.08333580322265625,0.05830540771484375,0.1230821044921875,0.311357275390625,0.3586872314453125,0.3649408203125,0.3925218994140625,0.1778329345703125,0.090244482421875
642424.7543331727,5578363.969533537,30,Grassland,0.056935595703125,0.08715049438476563,0.07907796630859375,0.1272374267578125,0.290705126953125,0.375904833984375,0.3665946044921875,0.412830517578125,0.19229307861328124,0.11117440185546874
648692.8242637898,5574067.188772825,30,Grassland,0.08028838500976562,0.1198514892578125,0.08413654174804687,0.1508773681640625,0.2452364013671875,0.280051123046875,0.3144934814453125,0.31706416015625,0.2207422119140625,0.12873944091796874
647428.236566463,5594235.750033141,30,Grassland,0.05662894287109375,0.09788724365234375,0.10411817626953125,0.1938724609375,0.46620009765625,0.5597634765625,0.633175048828125,0.603794775390625,0.2573023193359375,0.14818372802734375
650767.2977122966,5580885.25677924,30,Grassland,0.06741543579101562,0.10034041748046875,0.08156548461914062,0.13851607666015625,0.357017626953125,0.417001171875,0.412743603515625,0.45131171875,0.238978369140625,0.13335831298828124
655855.3870652851,5566381.9857961,30,Grassland,0.10140394897460937,0.12625428466796876,0.09042666625976563,0.16026490478515626,0.41938623046875,0.513162353515625,0.509257470703125,0.548113427734375,0.20629814453125,0.117321337890625
660553.0821076989,5569776.641756573,30,Grassland,0.049841268920898435,0.07130451049804687,0.05304111938476563,0.1132591796875,0.294608203125,0.374863525390625,0.355492041015625,0.39994736328125,0.17114786376953126,0.09361903686523437
658955.1248659582,5595183.056677693,30,Grassland,0.06432147216796875,0.07582919311523438,0.09036669311523438,0.13610457763671874,0.276835595703125,0.3186599853515625,0.3150106689453125,0.351628515625,0.2059001953125,0.12485687255859375
661513.890805014,5582510.021824385,30,Grassland,0.045358865356445316,0.08261397705078125,0.0417291259765625,0.13560318603515625,0.494902685546875,0.60661728515625,0.61181552734375,0.62272802734375,0.2314802001953125,0.11879730224609375
657428.309425896,5572909.961125661,30,Grassland,0.056716058349609376,0.0772668701171875,0.05576478271484375,0.1266017333984375,0.356209765625,0.4277962890625,0.394993603515625,0.4608978515625,0.1875395751953125,0.10000189208984375
653560.2063830909,5573751.604537467,30,Grassland,0.07304896850585937,0.09895514526367187,0.06370726928710937,0.1257791259765625,0.213838720703125,0.2449112060546875,0.277990087890625,0.2709858154296875,0.2096226806640625,0.14978404541015625
653404.7976161094,5589120.982900057,30,Grassland,0.309133154296875,0.30136953125,0.2774581787109375,0.318756396484375,0.4170935546875,0.456222900390625,0.458952490234375,0.468006103515625,0.2040399658203125,0.11913043212890626
659138.1872555148,5581640.497506593,30,Grassland,0.04927322998046875,0.0708369384765625,0.05341791381835938,0.11178505859375,0.28117421875,0.3300658203125,0.3315899169921875,0.364364794921875,0.20098326416015624,0.10885322265625
652561.2410004959,5578943.117465068,30,Grassland,0.05633817749023438,0.09471398315429687,0.057265130615234375,0.14533333740234375,0.3332934326171875,0.3881015625,0.4053951416015625,0.435236572265625,0.2514607666015625,0.129265283203125
644212.6590944624,5588073.603318262,30,Grassland,0.04267653198242188,0.07293348999023437,0.05409417724609375,0.1363622314453125,0.325303564453125,0.378767822265625,0.3811504150390625,0.4138599609375,0.23929736328125,0.12105340576171875
663039.8147158141,5576482.808382526,30,Grassland,0.04358425598144531,0.08417935180664063,0.044878054809570314,0.1373922119140625,0.3916630859375,0.478743115234375,0.497429296875,0.52070224609375,0.216592041015625,0.10473079833984375
659771.6276384101,5574797.544784996,30,Grassland,0.03790329284667969,0.06832559814453125,0.045465325927734376,0.114222900390625,0.3258364013671875,0.39863916015625,0.377802490234375,0.439590966796875,0.17117550048828126,0.0919873291015625
649883.1924462903,5579849.458444823,30,Grassland,0.04500252685546875,0.0762083251953125,0.04940067138671875,0.1313587890625,0.40989912109375,0.54650078125,0.568850537109375,0.582252880859375,0.227330712890625,0.126873291015625
644973.3305280244,5592934.426136435,30,Grassland,0.04191908569335937,0.06563112182617188,0.047351663208007815,0.12301744384765625,0.3951485107421875,0.493130029296875,0.504517138671875,0.532647509765625,0.179914501953125,0.08239869995117187
646957.8510726625,5568733.8603588035,30,Grassland,0.06739691162109375,0.0981476806640625,0.05508949584960938,0.111573095703125,0.2697874755859375,0.32689775390625,0.292396533203125,0.3569192626953125,0.1524788818359375,0.141594384765625
648273.5607170279,5591737.411718536,30,Grassland,0.0656617919921875,0.09383365478515625,0.042400909423828126,0.13710517578125,0.43826171875,0.539353125,0.547726123046875,0.586588916015625,0.2161021728515625,0.0984415771484375
652648.7641204356,5582283.72852592,30,Grassland,0.06693856201171874,0.09124609375,0.03210166015625,0.1059188232421875,0.3422436767578125,0.4302603515625,0.42128798828125,0.46028271484375,0.17045396728515624,0.08048005981445312
660526.4308362145,5583193.983475243,30,Grassland,0.05533922119140625,0.08690147094726562,0.03988525390625,0.11866053466796875,0.39246142578125,0.476591552734375,0.4939650390625,0.505497607421875,0.1908427490234375,0.09247201538085938
663220.7424626707,5568281.551977638,30,Grassland,0.06539642333984375,0.10274656982421874,0.13096575927734375,0.20242110595703125,0.2865101806640625,0.3287156005859375,0.34155361328125,0.3806882568359375,0.307858056640625,0.1868871337890625
652190.8473982716,5580267.681253049,30,Grassland,0.0834224853515625,0.10514241943359375,0.037287445068359376,0.1082753173828125,0.364309375,0.451737109375,0.447271240234375,0.493258203125,0.18960936279296875,0.08827930297851562
656066.4273162296,5568511.590052592,30,Grassland,0.0970788330078125,0.1207714599609375,0.0946920654296875,0.1535086181640625,0.3756962158203125,0.44781181640625,0.449140234375,0.48345849609375,0.1973573486328125,0.1052255126953125
659827.5269003808,5577275.124098811,30,Grassland,0.047894290161132815,0.07933563232421875,0.044418258666992186,0.12770562744140626,0.446051171875,0.566838037109375,0.582991748046875,0.600071630859375,0.1739114990234375,0.08538167114257812
648364.0072868459,5591257.797606044,30,Grassland,0.03831939697265625,0.07285914306640626,0.033515219116210936,0.1295231201171875,0.50823671875,0.64899541015625,0.662421435546875,0.682935302734375,0.2079384521484375,0.09231787719726563
644400.7737218827,5577490.328294227,30,Grassland,0.0580176025390625,0.09710340576171875,0.07287227783203125,0.1722706787109375,0.3487509765625,0.40031416015625,0.4031801025390625,0.4454880859375,0.268747998046875,0.1397157470703125
642623.8710773371,5585935.0115167815,30,Grassland,0.06543382568359375,0.09533494262695312,0.055193701171875,0.1434101806640625,0.413604541015625,0.514898095703125,0.544964990234375,0.5514751953125,0.20180179443359375,0.10749234619140625
652587.4715121668,5594234.326792338,30,Grassland,0.3492544189453125,0.3379304931640625,0.1098993408203125,0.17715164794921875,0.31513701171875,0.3600068115234375,0.305837841796875,0.3813151123046875,0.213395068359375,0.16929913330078125
646908.5275262968,5594202.684260914,30,Grassland,0.0479000732421875,0.0607822998046875,0.074374365234375,0.17042550048828126,0.43027314453125,0.48486494140625,0.530239306640625,0.51312939453125,0.26432412109375,0.181385693359375
